Calculation1,Number of Records,Base Experience,Base Happiness,Base Stat,Capture Rate,Color Id,Conquest Order,Effort,Evolution Chain Id,Evolves From Species Id,Forms Switchable,Gender Rate,Generation Id (Generation Names.Csv),Generation Id,Growth Rate Id,Habitat Id,Has Gender Differences,Hatch Counter,Height,Id (Generations.Csv),Id (Pokemon Species.Csv),Id,Identifier (Generations.Csv),Identifier (Pokemon Species.Csv),Identifier,Is Baby,Is Default,Local Language Id (Generation Names.Csv),Local Language Id (Type Names.Csv),Local Language Id,Main Region Id,Name (Generation Names.Csv),Name (Type Names.Csv),Name,Order (Pokemon Species.Csv),Order,Pokemon Id (Pokemon Types.Csv),Pokemon Id,Shape Id,Slot,Species Id,Stat Id (Stat Names.Csv),Stat Id,Type Id (Type Names.Csv),Type Id,Weight
87,1,161,70,87,200,5,,0,183,,0,4,3,3,1,2,0,25,20,3,357,357,generation-iii,tropius,tropius,0,1,5,5,5,3,Génération III,Vol,Défense Spéciale,386,449,357,357,8,2,357,5,5,3,3,1000
51,1,161,70,51,200,5,,0,183,,0,4,3,3,1,2,0,25,20,3,357,357,generation-iii,tropius,tropius,0,1,5,5,5,3,Génération III,Vol,Vitesse,386,449,357,357,8,2,357,6,6,3,3,1000
70,1,58,70,70,255,2,60,1,187,,0,4,3,3,4,7,0,20,8,3,363,363,generation-iii,spheal,spheal,0,1,5,5,5,3,Génération III,Eau,PV,393,458,363,363,3,2,363,1,1,11,11,395
40,1,58,70,40,255,2,60,0,187,,0,4,3,3,4,7,0,20,8,3,363,363,generation-iii,spheal,spheal,0,1,5,5,5,3,Génération III,Eau,Attaque,393,458,363,363,3,2,363,2,2,11,11,395
50,1,58,70,50,255,2,60,0,187,,0,4,3,3,4,7,0,20,8,3,363,363,generation-iii,spheal,spheal,0,1,5,5,5,3,Génération III,Eau,Défense,393,458,363,363,3,2,363,3,3,11,11,395
55,1,58,70,55,255,2,60,0,187,,0,4,3,3,4,7,0,20,8,3,363,363,generation-iii,spheal,spheal,0,1,5,5,5,3,Génération III,Eau,Attaque Spéciale,393,458,363,363,3,2,363,4,4,11,11,395
50,1,58,70,50,255,2,60,0,187,,0,4,3,3,4,7,0,20,8,3,363,363,generation-iii,spheal,spheal,0,1,5,5,5,3,Génération III,Eau,Défense Spéciale,393,458,363,363,3,2,363,5,5,11,11,395
25,1,58,70,25,255,2,60,0,187,,0,4,3,3,4,7,0,20,8,3,363,363,generation-iii,spheal,spheal,0,1,5,5,5,3,Génération III,Eau,Vitesse,393,458,363,363,3,2,363,6,6,11,11,395
90,1,144,70,90,120,2,61,2,187,363,0,4,3,3,4,7,0,20,11,3,364,364,generation-iii,sealeo,sealeo,0,1,5,5,5,3,Génération III,Eau,PV,394,459,364,364,3,2,364,1,1,11,11,876
60,1,144,70,60,120,2,61,0,187,363,0,4,3,3,4,7,0,20,11,3,364,364,generation-iii,sealeo,sealeo,0,1,5,5,5,3,Génération III,Eau,Attaque,394,459,364,364,3,2,364,2,2,11,11,876
70,1,144,70,70,120,2,61,0,187,363,0,4,3,3,4,7,0,20,11,3,364,364,generation-iii,sealeo,sealeo,0,1,5,5,5,3,Génération III,Eau,Défense,394,459,364,364,3,2,364,3,3,11,11,876
75,1,144,70,75,120,2,61,0,187,363,0,4,3,3,4,7,0,20,11,3,364,364,generation-iii,sealeo,sealeo,0,1,5,5,5,3,Génération III,Eau,Attaque Spéciale,394,459,364,364,3,2,364,4,4,11,11,876
70,1,144,70,70,120,2,61,0,187,363,0,4,3,3,4,7,0,20,11,3,364,364,generation-iii,sealeo,sealeo,0,1,5,5,5,3,Génération III,Eau,Défense Spéciale,394,459,364,364,3,2,364,5,5,11,11,876
45,1,144,70,45,120,2,61,0,187,363,0,4,3,3,4,7,0,20,11,3,364,364,generation-iii,sealeo,sealeo,0,1,5,5,5,3,Génération III,Eau,Vitesse,394,459,364,364,3,2,364,6,6,11,11,876
110,1,239,70,110,45,2,62,3,187,364,0,4,3,3,4,7,0,20,14,3,365,365,generation-iii,walrein,walrein,0,1,5,5,5,3,Génération III,Eau,PV,395,460,365,365,8,2,365,1,1,11,11,1506
80,1,239,70,80,45,2,62,0,187,364,0,4,3,3,4,7,0,20,14,3,365,365,generation-iii,walrein,walrein,0,1,5,5,5,3,Génération III,Eau,Attaque,395,460,365,365,8,2,365,2,2,11,11,1506
90,1,239,70,90,45,2,62,0,187,364,0,4,3,3,4,7,0,20,14,3,365,365,generation-iii,walrein,walrein,0,1,5,5,5,3,Génération III,Eau,Défense,395,460,365,365,8,2,365,3,3,11,11,1506
95,1,239,70,95,45,2,62,0,187,364,0,4,3,3,4,7,0,20,14,3,365,365,generation-iii,walrein,walrein,0,1,5,5,5,3,Génération III,Eau,Attaque Spéciale,395,460,365,365,8,2,365,4,4,11,11,1506
90,1,239,70,90,45,2,62,0,187,364,0,4,3,3,4,7,0,20,14,3,365,365,generation-iii,walrein,walrein,0,1,5,5,5,3,Génération III,Eau,Défense Spéciale,395,460,365,365,8,2,365,5,5,11,11,1506
65,1,239,70,65,45,2,62,0,187,364,0,4,3,3,4,7,0,20,14,3,365,365,generation-iii,walrein,walrein,0,1,5,5,5,3,Génération III,Eau,Vitesse,395,460,365,365,8,2,365,6,6,11,11,1506
100,1,170,70,100,25,4,,1,189,,0,1,3,3,1,7,1,40,10,3,369,369,generation-iii,relicanth,relicanth,0,1,5,5,5,3,Génération III,Roche,PV,399,464,369,369,3,2,369,1,1,6,6,234
90,1,170,70,90,25,4,,0,189,,0,1,3,3,1,7,1,40,10,3,369,369,generation-iii,relicanth,relicanth,0,1,5,5,5,3,Génération III,Roche,Attaque,399,464,369,369,3,2,369,2,2,6,6,234
130,1,170,70,130,25,4,,1,189,,0,1,3,3,1,7,1,40,10,3,369,369,generation-iii,relicanth,relicanth,0,1,5,5,5,3,Génération III,Roche,Défense,399,464,369,369,3,2,369,3,3,6,6,234
45,1,170,70,45,25,4,,0,189,,0,1,3,3,1,7,1,40,10,3,369,369,generation-iii,relicanth,relicanth,0,1,5,5,5,3,Génération III,Roche,Attaque Spéciale,399,464,369,369,3,2,369,4,4,6,6,234
65,1,170,70,65,25,4,,0,189,,0,1,3,3,1,7,1,40,10,3,369,369,generation-iii,relicanth,relicanth,0,1,5,5,5,3,Génération III,Roche,Défense Spéciale,399,464,369,369,3,2,369,5,5,6,6,234
55,1,170,70,55,25,4,,0,189,,0,1,3,3,1,7,1,40,10,3,369,369,generation-iii,relicanth,relicanth,0,1,5,5,5,3,Génération III,Roche,Vitesse,399,464,369,369,3,2,369,6,6,6,6,234
95,1,270,35,95,45,2,,0,191,372,1,4,3,3,1,6,0,40,15,3,373,373,generation-iii,salamence,salamence,0,1,5,5,5,3,Génération III,Vol,PV,403,468,373,373,8,2,373,1,1,3,3,1026
135,1,270,35,135,45,2,,3,191,372,1,4,3,3,1,6,0,40,15,3,373,373,generation-iii,salamence,salamence,0,1,5,5,5,3,Génération III,Vol,Attaque,403,468,373,373,8,2,373,2,2,3,3,1026
80,1,270,35,80,45,2,,0,191,372,1,4,3,3,1,6,0,40,15,3,373,373,generation-iii,salamence,salamence,0,1,5,5,5,3,Génération III,Vol,Défense,403,468,373,373,8,2,373,3,3,3,3,1026
110,1,270,35,110,45,2,,0,191,372,1,4,3,3,1,6,0,40,15,3,373,373,generation-iii,salamence,salamence,0,1,5,5,5,3,Génération III,Vol,Attaque Spéciale,403,468,373,373,8,2,373,4,4,3,3,1026
80,1,270,35,80,45,2,,0,191,372,1,4,3,3,1,6,0,40,15,3,373,373,generation-iii,salamence,salamence,0,1,5,5,5,3,Génération III,Vol,Défense Spéciale,403,468,373,373,8,2,373,5,5,3,3,1026
100,1,270,35,100,45,2,,0,191,372,1,4,3,3,1,6,0,40,15,3,373,373,generation-iii,salamence,salamence,0,1,5,5,5,3,Génération III,Vol,Vitesse,403,468,373,373,8,2,373,6,6,3,3,1026
40,1,60,35,40,3,2,82,0,192,,0,-1,3,3,1,6,0,40,6,3,374,374,generation-iii,beldum,beldum,0,1,5,5,5,3,Génération III,Psy,PV,404,470,374,374,5,2,374,1,1,14,14,952
55,1,60,35,55,3,2,82,0,192,,0,-1,3,3,1,6,0,40,6,3,374,374,generation-iii,beldum,beldum,0,1,5,5,5,3,Génération III,Psy,Attaque,404,470,374,374,5,2,374,2,2,14,14,952
80,1,60,35,80,3,2,82,1,192,,0,-1,3,3,1,6,0,40,6,3,374,374,generation-iii,beldum,beldum,0,1,5,5,5,3,Génération III,Psy,Défense,404,470,374,374,5,2,374,3,3,14,14,952
35,1,60,35,35,3,2,82,0,192,,0,-1,3,3,1,6,0,40,6,3,374,374,generation-iii,beldum,beldum,0,1,5,5,5,3,Génération III,Psy,Attaque Spéciale,404,470,374,374,5,2,374,4,4,14,14,952
60,1,60,35,60,3,2,82,0,192,,0,-1,3,3,1,6,0,40,6,3,374,374,generation-iii,beldum,beldum,0,1,5,5,5,3,Génération III,Psy,Défense Spéciale,404,470,374,374,5,2,374,5,5,14,14,952
30,1,60,35,30,3,2,82,0,192,,0,-1,3,3,1,6,0,40,6,3,374,374,generation-iii,beldum,beldum,0,1,5,5,5,3,Génération III,Psy,Vitesse,404,470,374,374,5,2,374,6,6,14,14,952
60,1,147,35,60,3,2,83,0,192,374,0,-1,3,3,1,6,0,40,12,3,375,375,generation-iii,metang,metang,0,1,5,5,5,3,Génération III,Psy,PV,405,471,375,375,4,2,375,1,1,14,14,2025
75,1,147,35,75,3,2,83,0,192,374,0,-1,3,3,1,6,0,40,12,3,375,375,generation-iii,metang,metang,0,1,5,5,5,3,Génération III,Psy,Attaque,405,471,375,375,4,2,375,2,2,14,14,2025
100,1,147,35,100,3,2,83,2,192,374,0,-1,3,3,1,6,0,40,12,3,375,375,generation-iii,metang,metang,0,1,5,5,5,3,Génération III,Psy,Défense,405,471,375,375,4,2,375,3,3,14,14,2025
55,1,147,35,55,3,2,83,0,192,374,0,-1,3,3,1,6,0,40,12,3,375,375,generation-iii,metang,metang,0,1,5,5,5,3,Génération III,Psy,Attaque Spéciale,405,471,375,375,4,2,375,4,4,14,14,2025
80,1,147,35,80,3,2,83,0,192,374,0,-1,3,3,1,6,0,40,12,3,375,375,generation-iii,metang,metang,0,1,5,5,5,3,Génération III,Psy,Défense Spéciale,405,471,375,375,4,2,375,5,5,14,14,2025
50,1,147,35,50,3,2,83,0,192,374,0,-1,3,3,1,6,0,40,12,3,375,375,generation-iii,metang,metang,0,1,5,5,5,3,Génération III,Psy,Vitesse,405,471,375,375,4,2,375,6,6,14,14,2025
80,1,270,35,80,3,2,84,0,192,375,1,-1,3,3,1,6,0,40,16,3,376,376,generation-iii,metagross,metagross,0,1,5,5,5,3,Génération III,Psy,PV,406,472,376,376,11,2,376,1,1,14,14,5500
135,1,270,35,135,3,2,84,0,192,375,1,-1,3,3,1,6,0,40,16,3,376,376,generation-iii,metagross,metagross,0,1,5,5,5,3,Génération III,Psy,Attaque,406,472,376,376,11,2,376,2,2,14,14,5500
130,1,270,35,130,3,2,84,3,192,375,1,-1,3,3,1,6,0,40,16,3,376,376,generation-iii,metagross,metagross,0,1,5,5,5,3,Génération III,Psy,Défense,406,472,376,376,11,2,376,3,3,14,14,5500
95,1,270,35,95,3,2,84,0,192,375,1,-1,3,3,1,6,0,40,16,3,376,376,generation-iii,metagross,metagross,0,1,5,5,5,3,Génération III,Psy,Attaque Spéciale,406,472,376,376,11,2,376,4,4,14,14,5500
90,1,270,35,90,3,2,84,0,192,375,1,-1,3,3,1,6,0,40,16,3,376,376,generation-iii,metagross,metagross,0,1,5,5,5,3,Génération III,Psy,Défense Spéciale,406,472,376,376,11,2,376,5,5,14,14,5500
70,1,270,35,70,3,2,84,0,192,375,1,-1,3,3,1,6,0,40,16,3,376,376,generation-iii,metagross,metagross,0,1,5,5,5,3,Génération III,Psy,Vitesse,406,472,376,376,11,2,376,6,6,14,14,5500
80,1,270,90,80,3,8,,0,196,,1,8,3,3,1,9,0,120,14,3,380,380,generation-iii,latias,latias,0,1,5,5,5,3,Génération III,Psy,PV,410,477,380,380,9,2,380,1,1,14,14,400
80,1,270,90,80,3,8,,0,196,,1,8,3,3,1,9,0,120,14,3,380,380,generation-iii,latias,latias,0,1,5,5,5,3,Génération III,Psy,Attaque,410,477,380,380,9,2,380,2,2,14,14,400
90,1,270,90,90,3,8,,0,196,,1,8,3,3,1,9,0,120,14,3,380,380,generation-iii,latias,latias,0,1,5,5,5,3,Génération III,Psy,Défense,410,477,380,380,9,2,380,3,3,14,14,400
110,1,270,90,110,3,8,,0,196,,1,8,3,3,1,9,0,120,14,3,380,380,generation-iii,latias,latias,0,1,5,5,5,3,Génération III,Psy,Attaque Spéciale,410,477,380,380,9,2,380,4,4,14,14,400
130,1,270,90,130,3,8,,3,196,,1,8,3,3,1,9,0,120,14,3,380,380,generation-iii,latias,latias,0,1,5,5,5,3,Génération III,Psy,Défense Spéciale,410,477,380,380,9,2,380,5,5,14,14,400
110,1,270,90,110,3,8,,0,196,,1,8,3,3,1,9,0,120,14,3,380,380,generation-iii,latias,latias,0,1,5,5,5,3,Génération III,Psy,Vitesse,410,477,380,380,9,2,380,6,6,14,14,400
80,1,270,90,80,3,2,,0,197,,1,0,3,3,1,9,0,120,20,3,381,381,generation-iii,latios,latios,0,1,5,5,5,3,Génération III,Psy,PV,411,479,381,381,9,2,381,1,1,14,14,600
90,1,270,90,90,3,2,,0,197,,1,0,3,3,1,9,0,120,20,3,381,381,generation-iii,latios,latios,0,1,5,5,5,3,Génération III,Psy,Attaque,411,479,381,381,9,2,381,2,2,14,14,600
80,1,270,90,80,3,2,,0,197,,1,0,3,3,1,9,0,120,20,3,381,381,generation-iii,latios,latios,0,1,5,5,5,3,Génération III,Psy,Défense,411,479,381,381,9,2,381,3,3,14,14,600
130,1,270,90,130,3,2,,3,197,,1,0,3,3,1,9,0,120,20,3,381,381,generation-iii,latios,latios,0,1,5,5,5,3,Génération III,Psy,Attaque Spéciale,411,479,381,381,9,2,381,4,4,14,14,600
110,1,270,90,110,3,2,,0,197,,1,0,3,3,1,9,0,120,20,3,381,381,generation-iii,latios,latios,0,1,5,5,5,3,Génération III,Psy,Défense Spéciale,411,479,381,381,9,2,381,5,5,14,14,600
110,1,270,90,110,3,2,,0,197,,1,0,3,3,1,9,0,120,20,3,381,381,generation-iii,latios,latios,0,1,5,5,5,3,Génération III,Psy,Vitesse,411,479,381,381,9,2,381,6,6,14,14,600
105,1,306,0,105,45,5,200,0,200,,1,-1,3,3,1,5,0,120,70,3,384,384,generation-iii,rayquaza,rayquaza,0,1,5,5,5,3,Génération III,Vol,PV,414,485,384,384,2,2,384,1,1,3,3,2065
150,1,306,0,150,45,5,200,2,200,,1,-1,3,3,1,5,0,120,70,3,384,384,generation-iii,rayquaza,rayquaza,0,1,5,5,5,3,Génération III,Vol,Attaque,414,485,384,384,2,2,384,2,2,3,3,2065
90,1,306,0,90,45,5,200,0,200,,1,-1,3,3,1,5,0,120,70,3,384,384,generation-iii,rayquaza,rayquaza,0,1,5,5,5,3,Génération III,Vol,Défense,414,485,384,384,2,2,384,3,3,3,3,2065
150,1,306,0,150,45,5,200,1,200,,1,-1,3,3,1,5,0,120,70,3,384,384,generation-iii,rayquaza,rayquaza,0,1,5,5,5,3,Génération III,Vol,Attaque Spéciale,414,485,384,384,2,2,384,4,4,3,3,2065
90,1,306,0,90,45,5,200,0,200,,1,-1,3,3,1,5,0,120,70,3,384,384,generation-iii,rayquaza,rayquaza,0,1,5,5,5,3,Génération III,Vol,Défense Spéciale,414,485,384,384,2,2,384,5,5,3,3,2065
95,1,306,0,95,45,5,200,0,200,,1,-1,3,3,1,5,0,120,70,3,384,384,generation-iii,rayquaza,rayquaza,0,1,5,5,5,3,Génération III,Vol,Vitesse,414,485,384,384,2,2,384,6,6,3,3,2065
100,1,270,100,100,3,10,,3,201,,0,-1,3,3,1,4,0,120,3,3,385,385,generation-iii,jirachi,jirachi,0,1,5,5,5,3,Génération III,Psy,PV,415,487,385,385,12,2,385,1,1,14,14,11
100,1,270,100,100,3,10,,0,201,,0,-1,3,3,1,4,0,120,3,3,385,385,generation-iii,jirachi,jirachi,0,1,5,5,5,3,Génération III,Psy,Attaque,415,487,385,385,12,2,385,2,2,14,14,11
100,1,270,100,100,3,10,,0,201,,0,-1,3,3,1,4,0,120,3,3,385,385,generation-iii,jirachi,jirachi,0,1,5,5,5,3,Génération III,Psy,Défense,415,487,385,385,12,2,385,3,3,14,14,11
100,1,270,100,100,3,10,,0,201,,0,-1,3,3,1,4,0,120,3,3,385,385,generation-iii,jirachi,jirachi,0,1,5,5,5,3,Génération III,Psy,Attaque Spéciale,415,487,385,385,12,2,385,4,4,14,14,11
100,1,270,100,100,3,10,,0,201,,0,-1,3,3,1,4,0,120,3,3,385,385,generation-iii,jirachi,jirachi,0,1,5,5,5,3,Génération III,Psy,Défense Spéciale,415,487,385,385,12,2,385,5,5,14,14,11
100,1,270,100,100,3,10,,0,201,,0,-1,3,3,1,4,0,120,3,3,385,385,generation-iii,jirachi,jirachi,0,1,5,5,5,3,Génération III,Psy,Vitesse,415,487,385,385,12,2,385,6,6,14,14,11
95,1,236,70,95,45,5,,0,203,388,0,1,4,4,4,,0,20,22,4,389,389,generation-iv,torterra,torterra,0,1,5,5,5,4,Génération IV,Sol,PV,419,494,389,389,8,2,389,1,1,5,5,3100
109,1,236,70,109,45,5,,2,203,388,0,1,4,4,4,,0,20,22,4,389,389,generation-iv,torterra,torterra,0,1,5,5,5,4,Génération IV,Sol,Attaque,419,494,389,389,8,2,389,2,2,5,5,3100
105,1,236,70,105,45,5,,1,203,388,0,1,4,4,4,,0,20,22,4,389,389,generation-iv,torterra,torterra,0,1,5,5,5,4,Génération IV,Sol,Défense,419,494,389,389,8,2,389,3,3,5,5,3100
75,1,236,70,75,45,5,,0,203,388,0,1,4,4,4,,0,20,22,4,389,389,generation-iv,torterra,torterra,0,1,5,5,5,4,Génération IV,Sol,Attaque Spéciale,419,494,389,389,8,2,389,4,4,5,5,3100
85,1,236,70,85,45,5,,0,203,388,0,1,4,4,4,,0,20,22,4,389,389,generation-iv,torterra,torterra,0,1,5,5,5,4,Génération IV,Sol,Défense Spéciale,419,494,389,389,8,2,389,5,5,5,5,3100
56,1,236,70,56,45,5,,0,203,388,0,1,4,4,4,,0,20,22,4,389,389,generation-iv,torterra,torterra,0,1,5,5,5,4,Génération IV,Sol,Vitesse,419,494,389,389,8,2,389,6,6,5,5,3100
64,1,142,70,64,45,3,116,0,204,390,0,1,4,4,4,,0,20,9,4,391,391,generation-iv,monferno,monferno,0,1,5,5,5,4,Génération IV,Combat,PV,421,496,391,391,6,2,391,1,1,2,2,220
78,1,142,70,78,45,3,116,0,204,390,0,1,4,4,4,,0,20,9,4,391,391,generation-iv,monferno,monferno,0,1,5,5,5,4,Génération IV,Combat,Attaque,421,496,391,391,6,2,391,2,2,2,2,220
52,1,142,70,52,45,3,116,0,204,390,0,1,4,4,4,,0,20,9,4,391,391,generation-iv,monferno,monferno,0,1,5,5,5,4,Génération IV,Combat,Défense,421,496,391,391,6,2,391,3,3,2,2,220
78,1,142,70,78,45,3,116,1,204,390,0,1,4,4,4,,0,20,9,4,391,391,generation-iv,monferno,monferno,0,1,5,5,5,4,Génération IV,Combat,Attaque Spéciale,421,496,391,391,6,2,391,4,4,2,2,220
52,1,142,70,52,45,3,116,0,204,390,0,1,4,4,4,,0,20,9,4,391,391,generation-iv,monferno,monferno,0,1,5,5,5,4,Génération IV,Combat,Défense Spéciale,421,496,391,391,6,2,391,5,5,2,2,220
81,1,142,70,81,45,3,116,1,204,390,0,1,4,4,4,,0,20,9,4,391,391,generation-iv,monferno,monferno,0,1,5,5,5,4,Génération IV,Combat,Vitesse,421,496,391,391,6,2,391,6,6,2,2,220
76,1,240,70,76,45,3,117,0,204,391,0,1,4,4,4,,0,20,12,4,392,392,generation-iv,infernape,infernape,0,1,5,5,5,4,Génération IV,Combat,PV,422,497,392,392,6,2,392,1,1,2,2,550
104,1,240,70,104,45,3,117,1,204,391,0,1,4,4,4,,0,20,12,4,392,392,generation-iv,infernape,infernape,0,1,5,5,5,4,Génération IV,Combat,Attaque,422,497,392,392,6,2,392,2,2,2,2,550
71,1,240,70,71,45,3,117,0,204,391,0,1,4,4,4,,0,20,12,4,392,392,generation-iv,infernape,infernape,0,1,5,5,5,4,Génération IV,Combat,Défense,422,497,392,392,6,2,392,3,3,2,2,550
104,1,240,70,104,45,3,117,1,204,391,0,1,4,4,4,,0,20,12,4,392,392,generation-iv,infernape,infernape,0,1,5,5,5,4,Génération IV,Combat,Attaque Spéciale,422,497,392,392,6,2,392,4,4,2,2,550
71,1,240,70,71,45,3,117,0,204,391,0,1,4,4,4,,0,20,12,4,392,392,generation-iv,infernape,infernape,0,1,5,5,5,4,Génération IV,Combat,Défense Spéciale,422,497,392,392,6,2,392,5,5,2,2,550
108,1,240,70,108,45,3,117,1,204,391,0,1,4,4,4,,0,20,12,4,392,392,generation-iv,infernape,infernape,0,1,5,5,5,4,Génération IV,Combat,Vitesse,422,497,392,392,6,2,392,6,6,2,2,550
84,1,239,70,84,45,2,135,0,205,394,0,1,4,4,4,,0,20,17,4,395,395,generation-iv,empoleon,empoleon,0,1,5,5,5,4,Génération IV,Acier,PV,425,500,395,395,6,2,395,1,1,9,9,845
86,1,239,70,86,45,2,135,0,205,394,0,1,4,4,4,,0,20,17,4,395,395,generation-iv,empoleon,empoleon,0,1,5,5,5,4,Génération IV,Acier,Attaque,425,500,395,395,6,2,395,2,2,9,9,845
88,1,239,70,88,45,2,135,0,205,394,0,1,4,4,4,,0,20,17,4,395,395,generation-iv,empoleon,empoleon,0,1,5,5,5,4,Génération IV,Acier,Défense,425,500,395,395,6,2,395,3,3,9,9,845
111,1,239,70,111,45,2,135,3,205,394,0,1,4,4,4,,0,20,17,4,395,395,generation-iv,empoleon,empoleon,0,1,5,5,5,4,Génération IV,Acier,Attaque Spéciale,425,500,395,395,6,2,395,4,4,9,9,845
101,1,239,70,101,45,2,135,0,205,394,0,1,4,4,4,,0,20,17,4,395,395,generation-iv,empoleon,empoleon,0,1,5,5,5,4,Génération IV,Acier,Défense Spéciale,425,500,395,395,6,2,395,5,5,9,9,845
60,1,239,70,60,45,2,135,0,205,394,0,1,4,4,4,,0,20,17,4,395,395,generation-iv,empoleon,empoleon,0,1,5,5,5,4,Génération IV,Acier,Vitesse,425,500,395,395,6,2,395,6,6,9,9,845
40,1,49,70,40,255,3,26,0,206,,0,4,4,4,4,,1,15,3,4,396,396,generation-iv,starly,starly,0,1,5,5,5,4,Génération IV,Vol,PV,426,501,396,396,9,2,396,1,1,3,3,20
55,1,49,70,55,255,3,26,0,206,,0,4,4,4,4,,1,15,3,4,396,396,generation-iv,starly,starly,0,1,5,5,5,4,Génération IV,Vol,Attaque,426,501,396,396,9,2,396,2,2,3,3,20
30,1,49,70,30,255,3,26,0,206,,0,4,4,4,4,,1,15,3,4,396,396,generation-iv,starly,starly,0,1,5,5,5,4,Génération IV,Vol,Défense,426,501,396,396,9,2,396,3,3,3,3,20
30,1,49,70,30,255,3,26,0,206,,0,4,4,4,4,,1,15,3,4,396,396,generation-iv,starly,starly,0,1,5,5,5,4,Génération IV,Vol,Attaque Spéciale,426,501,396,396,9,2,396,4,4,3,3,20
30,1,49,70,30,255,3,26,0,206,,0,4,4,4,4,,1,15,3,4,396,396,generation-iv,starly,starly,0,1,5,5,5,4,Génération IV,Vol,Défense Spéciale,426,501,396,396,9,2,396,5,5,3,3,20
60,1,49,70,60,255,3,26,1,206,,0,4,4,4,4,,1,15,3,4,396,396,generation-iv,starly,starly,0,1,5,5,5,4,Génération IV,Vol,Vitesse,426,501,396,396,9,2,396,6,6,3,3,20
55,1,119,70,55,120,3,27,0,206,396,0,4,4,4,4,,1,15,6,4,397,397,generation-iv,staravia,staravia,0,1,5,5,5,4,Génération IV,Vol,PV,427,502,397,397,9,2,397,1,1,3,3,155
75,1,119,70,75,120,3,27,0,206,396,0,4,4,4,4,,1,15,6,4,397,397,generation-iv,staravia,staravia,0,1,5,5,5,4,Génération IV,Vol,Attaque,427,502,397,397,9,2,397,2,2,3,3,155
50,1,119,70,50,120,3,27,0,206,396,0,4,4,4,4,,1,15,6,4,397,397,generation-iv,staravia,staravia,0,1,5,5,5,4,Génération IV,Vol,Défense,427,502,397,397,9,2,397,3,3,3,3,155
40,1,119,70,40,120,3,27,0,206,396,0,4,4,4,4,,1,15,6,4,397,397,generation-iv,staravia,staravia,0,1,5,5,5,4,Génération IV,Vol,Attaque Spéciale,427,502,397,397,9,2,397,4,4,3,3,155
40,1,119,70,40,120,3,27,0,206,396,0,4,4,4,4,,1,15,6,4,397,397,generation-iv,staravia,staravia,0,1,5,5,5,4,Génération IV,Vol,Défense Spéciale,427,502,397,397,9,2,397,5,5,3,3,155
80,1,119,70,80,120,3,27,2,206,396,0,4,4,4,4,,1,15,6,4,397,397,generation-iv,staravia,staravia,0,1,5,5,5,4,Génération IV,Vol,Vitesse,427,502,397,397,9,2,397,6,6,3,3,155
85,1,218,70,85,45,3,28,0,206,397,0,4,4,4,4,,1,15,12,4,398,398,generation-iv,staraptor,staraptor,0,1,5,5,5,4,Génération IV,Vol,PV,428,503,398,398,9,2,398,1,1,3,3,249
120,1,218,70,120,45,3,28,3,206,397,0,4,4,4,4,,1,15,12,4,398,398,generation-iv,staraptor,staraptor,0,1,5,5,5,4,Génération IV,Vol,Attaque,428,503,398,398,9,2,398,2,2,3,3,249
70,1,218,70,70,45,3,28,0,206,397,0,4,4,4,4,,1,15,12,4,398,398,generation-iv,staraptor,staraptor,0,1,5,5,5,4,Génération IV,Vol,Défense,428,503,398,398,9,2,398,3,3,3,3,249
50,1,218,70,50,45,3,28,0,206,397,0,4,4,4,4,,1,15,12,4,398,398,generation-iv,staraptor,staraptor,0,1,5,5,5,4,Génération IV,Vol,Attaque Spéciale,428,503,398,398,9,2,398,4,4,3,3,249
60,1,218,70,60,45,3,28,0,206,397,0,4,4,4,4,,1,15,12,4,398,398,generation-iv,staraptor,staraptor,0,1,5,5,5,4,Génération IV,Vol,Défense Spéciale,428,503,398,398,9,2,398,5,5,3,3,249
100,1,218,70,100,45,3,28,0,206,397,0,4,4,4,4,,1,15,12,4,398,398,generation-iv,staraptor,staraptor,0,1,5,5,5,4,Génération IV,Vol,Vitesse,428,503,398,398,9,2,398,6,6,3,3,249
79,1,144,70,79,127,3,30,0,207,399,0,4,4,4,2,,1,15,10,4,400,400,generation-iv,bibarel,bibarel,0,1,5,5,5,4,Génération IV,Eau,PV,430,505,400,400,6,2,400,1,1,11,11,315
85,1,144,70,85,127,3,30,2,207,399,0,4,4,4,2,,1,15,10,4,400,400,generation-iv,bibarel,bibarel,0,1,5,5,5,4,Génération IV,Eau,Attaque,430,505,400,400,6,2,400,2,2,11,11,315
60,1,144,70,60,127,3,30,0,207,399,0,4,4,4,2,,1,15,10,4,400,400,generation-iv,bibarel,bibarel,0,1,5,5,5,4,Génération IV,Eau,Défense,430,505,400,400,6,2,400,3,3,11,11,315
55,1,144,70,55,127,3,30,0,207,399,0,4,4,4,2,,1,15,10,4,400,400,generation-iv,bibarel,bibarel,0,1,5,5,5,4,Génération IV,Eau,Attaque Spéciale,430,505,400,400,6,2,400,4,4,11,11,315
60,1,144,70,60,127,3,30,0,207,399,0,4,4,4,2,,1,15,10,4,400,400,generation-iv,bibarel,bibarel,0,1,5,5,5,4,Génération IV,Eau,Défense Spéciale,430,505,400,400,6,2,400,5,5,11,11,315
71,1,144,70,71,127,3,30,0,207,399,0,4,4,4,2,,1,15,10,4,400,400,generation-iv,bibarel,bibarel,0,1,5,5,5,4,Génération IV,Eau,Vitesse,430,505,400,400,6,2,400,6,6,11,11,315
